price,Комиссия,count_room,built_house,balcony,Наличие мебели,Музеи,Салоны красоты косметических услуг,Рестораны / кафе быстрого питания,Продовольственные магазины,"Городские парки развлечений, аттракционов",Аптеки по продаже лекарств,"Маммологические центры, больницы, клиники, поликлиники","Фитнес-клубы, центры, залы",repair_flat_Дизайнерский,repair_flat_Евроремонт,repair_flat_Косметический,view_outside_Во двор,view_outside_На улицу,view_outside_На улицу и двор,type_house_Блочный,type_house_Кирпичный,type_house_Монолитно кирпичный,type_house_Монолитный,type_house_Панельный,parking_Наземная,parking_Открытая,parking_Подземная,circle_3 Транспортное,circle_Бульварное,circle_В пределах МКАД,circle_За МКАД,circle_Садовое,budget,coef_bern,coef_migrant,coef_people_prirost,coef_children,coef_year_people,coef_plotnost_people,coef_bacalavr_degree,coef_russian_people,coef_green_zone,coef_life_house,coef_happy_house,coef_ecology,square_log,metro_time_log,floor_log,azdist_log,mpa
48990.0,30,2,1968.0,0,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,45.000000000000014,2.5900171341906173,0.6931471805599453,7.333725303814526,32499.56250000001
46000.0,100,2,1992.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,56.00000000000002,1.6094379124341005,2.6390573296152584,7.430508825825869,40443.900000000016
43000.0,50,2,1968.0,0,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,49.99999999999999,2.3978952727983707,1.0986122886681098,7.351794715138122,36110.62499999999
48990.0,25,2,1968.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,45.000000000000014,2.0373166153791646,0.6931471805599453,7.333725303814526,32499.56250000001
47000.0,50,2,1968.0,0,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,45.000000000000014,3.218875824868201,1.0986122886681098,7.405157168874077,32499.56250000001
45000.0,45,2,1973.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,52.000000000000036,2.367436065313662,1.791759469228055,7.221889055646338,37555.050000000025
45000.0,80,2,1969.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,45.000000000000014,2.302585092994046,1.3862943611198906,7.330992966193347,32499.56250000001
45000.0,50,2,1995.0,0,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,62.00000000000001,2.19722457733622,0.6931471805599453,7.580231629462762,44777.175
45000.0,100,1,1998.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,45.000000000000014,1.4655675420143983,1.3862943611198906,7.599976449864696,32499.56250000001
50000.0,25,2,1995.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,57.999999999999986,2.6152036507358583,2.19722457733622,7.546385784556574,41888.32499999999
50000.0,50,2,2014.0,2,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,55.000000000000014,2.5649493574615367,3.1354942159291497,7.232466398734513,39721.68750000001
50000.0,60,2,1995.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,54.00000000000001,2.5649493574615367,2.3978952727983707,7.551568922113857,38999.475000000006
50000.0,25,3,1984.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,74.00000000000003,2.4570214462984645,0.0,7.431127787864211,53443.72500000002
50000.0,50,3,1984.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,74.00000000000003,3.218875824868201,0.0,7.431127787864211,53443.72500000002
50000.0,50,2,1996.0,2,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,53.00000000000001,1.541159071680806,1.791759469228055,7.579542423123653,38277.262500000004
42000.0,50,1,2004.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,45.000000000000014,2.5649493574615367,2.70805020110221,7.191027567645694,32499.56250000001
42000.0,50,2,1968.0,0,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,44.70000000000001,1.4655675420143983,2.19722457733622,7.351794715138122,32282.898750000008
45000.0,50,2,1970.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,51.0,2.833213344056216,1.3862943611198906,7.345725232882762,36832.8375
45000.0,50,3,1969.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,74.00000000000003,2.1198634561787517,0.0,7.431127787864211,53443.72500000002
45000.0,50,2,1968.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,46.0,2.1198634561787517,1.0986122886681098,7.304505223046757,33221.775
49000.0,50,2,1968.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,45.000000000000014,2.302585092994046,0.6931471805599453,7.333725303814526,32499.56250000001
50000.0,100,2,1995.0,1,0.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,57.999999999999986,2.302585092994046,2.19722457733622,7.546385784556574,41888.32499999999
42000.0,0,3,1967.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,55.000000000000014,2.4423470353692043,1.0986122886681098,7.304505223046757,39721.68750000001
44000.0,30,2,1972.0,0,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,54.00000000000001,2.6152036507358583,2.079441541679836,7.301659947884201,38999.475000000006
45000.0,50,2,1996.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,59.999999999999986,2.6152036507358583,2.6390573296152584,7.55723023989491,43332.749999999985
55000.0,50,3,2012.0,2,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,79.99999999999997,2.0373166153791646,1.9459101490553128,7.196416599180298,57776.99999999998
55000.0,50,3,1968.0,0,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,55.000000000000014,2.5649493574615367,0.6931471805599453,7.157176673218777,39721.68750000001
55000.0,60,3,2000.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,79.99999999999997,2.6623552418400807,2.3978952727983707,7.214737283317303,57776.99999999998
60000.0,50,3,1996.0,2,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,79.99999999999997,1.9459101490553128,1.0986122886681098,7.570226215431929,57776.99999999998
55000.0,50,2,1995.0,0,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,70.00000000000003,1.9459101490553128,0.6931471805599453,7.301659947884201,50554.87500000002
55000.0,60,2,1998.0,2,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,67.19999999999999,1.6094379124341005,1.3862943611198906,7.599976449864696,48532.67999999999
55000.0,40,2,1992.0,0,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,53.00000000000001,2.19722457733622,2.302585092994046,7.362885005857901,38277.262500000004
55000.0,50,2,1995.0,0,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,70.00000000000003,1.9459101490553128,0.6931471805599453,7.301659947884201,50554.87500000002
55000.0,50,2,1973.0,0,0.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,51.0,2.5900171341906173,1.3862943611198906,7.264633233279145,36832.8375
55000.0,50,2,1976.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,52.000000000000036,3.3141860046725258,2.70805020110221,7.4138485456513585,37555.050000000025
55000.0,0,2,1973.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,46.9,2.6390573296152584,1.3862943611198906,7.262607759523073,33871.76625
60000.0,0,2,1997.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,85.99999999999997,1.6094379124341005,2.995732273553991,7.458291599232946,62110.27499999998
55000.0,0,2,1974.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,45.000000000000014,2.5900171341906173,1.3862943611198906,7.27407976024192,32499.56250000001
60000.0,0,2,1993.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,59.000000000000014,2.367436065313662,2.302585092994046,7.507163786601573,42610.537500000006
80000.0,50,3,1998.0,2,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,105.99999999999997,1.3001916620664788,1.3862943611198906,7.578433602399474,76554.52499999998
65000.0,50,2,1997.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,57.999999999999986,1.6094379124341005,2.302585092994046,7.369627861440074,41888.32499999999
65000.0,0,3,2000.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,90.0,2.6858045921548905,2.079441541679836,7.214737283317303,64999.125
68000.0,50,3,2005.0,2,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,88.70000000000003,1.9459101490553128,2.9444389791664403,7.622927291698816,64060.24875000002
75000.0,50,3,2003.0,2,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,74.00000000000003,1.0986122886681098,0.6931471805599453,7.347320485547714,53443.72500000002
80000.0,50,3,1996.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,119.99999999999997,1.6094379124341005,1.0986122886681098,7.544849160652427,86665.49999999997
80000.0,50,4,1996.0,4,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,110.00000000000004,1.791759469228055,1.0986122886681098,7.544849160652427,79443.37500000003
90000.0,50,3,1993.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,82.00000000000001,1.8453002361560848,2.302585092994046,7.440673951222856,59221.42500000001
90000.0,0,3,1993.0,1,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,82.00000000000001,2.5900171341906173,2.302585092994046,7.440673951222856,59221.42500000001
90000.0,0,3,1995.0,0,1.0,3.0,126.0,44.0,69.0,1.0,118.0,4.0,13.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,127082.0,8.175,10.56,-0.425,4.941666666666666,42.7,15016.43,45.53,93.23,11.2527506600804,74.0,20.0,37.0,76.0,2.7298116928837226,0.0,7.557428125425393,54888.15
35000.0,50,1,1979.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,34.99999999999998,2.9444389791664403,1.791759469228055,8.327062646886736,24478.999999999985
35000.0,70,2,1961.0,0,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,41.999999999999986,1.673351238177753,0.0,8.339921514210248,29374.79999999999
35000.0,50,1,1969.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,36.0,1.897619859927532,1.9459101490553128,8.25211856830605,25178.399999999998
30000.0,100,1,2006.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,39.99999999999998,3.028683373693677,2.3978952727983707,8.300358953073559,27975.999999999985
40000.0,50,2,1987.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,53.00000000000001,2.512035317176253,2.5649493574615367,8.281688728364536,37068.200000000004
30000.0,60,1,1965.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,32.0,1.9459101490553128,0.6931471805599453,8.22144642098818,22380.8
30000.0,50,1,1984.0,0,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,39.29999999999999,3.5926438462331105,1.6094379124341005,8.321803389227064,27486.41999999999
40000.0,60,1,2001.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,37.99999999999999,2.6390573296152584,2.4849066497880004,8.266271859783489,26577.199999999993
40000.0,50,2,1979.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,48.00000000000001,3.012097627640255,1.3862943611198906,8.404023241210577,33571.200000000004
40000.0,70,2,1981.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,41.999999999999986,2.813610696762703,1.791759469228055,8.369076475390463,29374.79999999999
45000.0,50,1,1995.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,45.000000000000014,2.3978952727983707,2.4849066497880004,8.365518248001436,31473.000000000007
45000.0,30,1,1995.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,39.99999999999998,1.9459101490553128,2.4849066497880004,8.365518248001436,27975.999999999985
45000.0,50,1,1995.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,39.99999999999998,2.3350522831315472,2.4849066497880004,8.365518248001436,27975.999999999985
46000.0,50,2,1989.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,59.999999999999986,2.302585092994046,2.70805020110221,8.335607601239754,41963.999999999985
45000.0,50,2,2004.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,38.39999999999999,2.4849066497880004,2.079441541679836,8.301723611724983,26856.959999999992
45000.0,67,1,2007.0,0,0.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,52.000000000000036,2.3978952727983707,1.6094379124341005,8.254188193615633,36368.800000000025
50000.0,20,1,2017.0,0,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,36.0,1.673351238177753,2.079441541679836,8.245239096731785,25178.399999999998
50000.0,50,1,1996.0,0,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,38.99999999999999,1.4655675420143983,1.6094379124341005,8.3639245916754,27276.599999999995
50000.0,50,1,1996.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,39.99999999999998,2.1198634561787517,2.302585092994046,8.379401252121381,27975.999999999985
50000.0,40,1,1996.0,1,1.0,1.0,58.0,19.0,41.0,0.0,50.0,3.0,8.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30482.18181818182,9.475,14.793333333333331,1.275,6.488333333333333,38.9,11053.76,37.82,89.87,3.57446753259009,60.0,0.0,83.0,38.99999999999999,1.4655675420143983,1.6094379124341005,8.3639245916754,27276.599999999995
